ID,REFERENCIA,BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
138,Estrabón,"Guerrero Campo, Joaquín; Jarne Bretones, María: Las especies exóticas invasoras en Aragón. Zaragoza: Consejo de Protección de la Naturaleza de Aragón, 2014.","Guerrero Campo, Joaquín; Jarne Bretones, María",Las especies exóticas invasoras en Aragón,2014,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,Académico,Numerosas palabras en latín (nombres de plantas y animales),"ORIGEN E HISTORIA. Especie euroasiática. El hurón ha sido criado para cazar conejos en madrigueras desde hace al menos dos mil años. Fue descrito por primera vez por Aristóteles en el siglo IV a. J. C., trescientos cincuenta años después, Estrabón citó su introducción en las islas Baleares para combatir una plaga de conejos. Actualmente está muy extendido y muy de moda su uso como mascota doméstica."
210,Isócrates,"Montero Tirado, Jesús: Educación ignaciana. Cambio social. Para una pedagogia de la esperanza. Asunción: Centro de Estudios Paraguayos Antonio Guasch (CEPAG), 2003.","Montero Tirado, Jesús",Educación ignaciana. Cambio social. Para una pedagogia de la esperanza,2003,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Paraguay,Río de la Plata,Académico,,"Como Platón, Isócrates pensaba que es misión de la educación ""fortalecer las instituciones democráticas para que éstas sean las educadoras de la comunidad e inculquen en el alma del individuo la renuncia al deseo de sobreponerse a los otros. La educación así concebida es de carácter espiritual y desarrolla en los ciudadanos la capacidad de comprenderse mutuamente"
122,Isócrates,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,", finalmente, en el amor, porque este, de ser un dios, es irresistible y, si es una enfermedad humana (, la idea que empezó a esbozar Safo), es más una desgracia que un delito. A partir de Gorgias, la exculpación de Helena se convirtió en campo abonado donde ejercitar el ingenio (Isócrates), y los oradores (Dión de Prusa, Filóstrato) se tomaron incluso la libertad de fabular libremente sobre la saga épica, si así les placía o parecían pedir tal invento las circunstancias. Pero el tema fundamental, la cuestión del libre albedrío, fue ampliamente explotado por la tragedia, la comedia nueva y el"
122,Isócrates,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,"A fuerza de ser indescriptible, la belleza de Helena resulta incorpórea. En abstracto la alabó Isócrates en su encomio, como lo demuestra el hilo de su argumentación. La hermosura, preferible a la fuerza que Zeus dispensó a otro de sus hijos, a Heracles, otorgó a muchos humanos y también a Helena la inmortalidad, de suerte que la heroína, una vez convertida en diosa, alcanzó tan gran poder que concedió ella"
122,Isócrates,"Gil, Juan: El burlador y sus estragos. Madrid: Real Academia Española, 2011.","Gil, Juan",El burlador y sus estragos,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,El texto contiene citas ajenas al autor,", amigos y enemigos, aqueos y troyanos. Es más: se dice que los años no consiguen ajar la tersura de su piel, pues posee el don de la eterna juventud. El hecho de ser hija de Zeus la libera asimismo de la muerte. Así, no es extraño que, combinando la doctrina de Isócrates con las teorías de Platón y sus discípulos, se acabase por ver en la mujer más bella del mundo una representación terrenal de la hermosura suprema."
176,Isócrates,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"3) Dependencia de otras obras de la época. Quizá el tema más interesante es el de Isócrates y la alabanza que de él hace Sócrates en el Fedro 278. Pero Isócrates pronuncia, en torno al año 390, un discurso contra la sofística que, en cierta manera, atacaba a Sócrates. En el Eutidemo (304d), Platón se toma la revancha. Esto nos hace suponer que el Fedro es anterior a"
176,Isócrates,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"3) Dependencia de otras obras de la época. Quizá el tema más interesante es el de Isócrates y la alabanza que de él hace Sócrates en el Fedro 278. Pero Isócrates pronuncia, en torno al año 390, un discurso contra la sofística que, en cierta manera, atacaba a Sócrates. En el Eutidemo (304d), Platón se toma la revancha. Esto nos hace suponer que el Fedro es anterior al 390 y el Eutidemo, posterior. Los estudios de Th. Gomperz mostraron"
176,Isócrates,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"atacaba a Sócrates. En el Eutidemo (304d), Platón se toma la revancha. Esto nos hace suponer que el Fedro es anterior al 390 y el Eutidemo, posterior. Los estudios de Th. Gomperz mostraron que la cuestión no era tan simple y que el Fedro era posterior al famoso discurso de Isócrates. El elogio de Platón podría haber tenido lugar después de la publicación del Busiris de Isócrates, que se refiere a la República de Platón elogiosamente. Tal vez, entonces, imagine Platón un Isócrates joven y le vaticine dotes filosóficas, de las que ya Platón es testigo con la publicación del Busiris."
176,Isócrates,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"nos hace suponer que el Fedro es anterior al 390 y el Eutidemo, posterior. Los estudios de Th. Gomperz mostraron que la cuestión no era tan simple y que el Fedro era posterior al famoso discurso de Isócrates. El elogio de Platón podría haber tenido lugar después de la publicación del Busiris de Isócrates, que se refiere a la República de Platón elogiosamente. Tal vez, entonces, imagine Platón un Isócrates joven y le vaticine dotes filosóficas, de las que ya Platón es testigo con la publicación del Busiris."
176,Isócrates,"Lledó, Emilio: El origen del diálogo y la ética. Madrid: Gredos, 2011.","Lledó, Emilio",El origen del diálogo y la ética,2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Se han eliminado las breves notas bibliográficas que aparecen al final de cada parte,"de Th. Gomperz mostraron que la cuestión no era tan simple y que el Fedro era posterior al famoso discurso de Isócrates. El elogio de Platón podría haber tenido lugar después de la publicación del Busiris de Isócrates, que se refiere a la República de Platón elogiosamente. Tal vez, entonces, imagine Platón un Isócrates joven y le vaticine dotes filosóficas, de las que ya Platón es testigo con la publicación del Busiris."
257,Esquilo,"Piña, Juan Andrés: El Problema Shakespeare y otros temas del teatro contemporáneo. Santiago de Chile: RIL editores, 2002.","Piña, Juan Andrés",El Problema Shakespeare y otros temas del teatro contemporáneo,2002,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Chile,Chilena,Académico,,"actuaran como una inspiración emocional para desafiar tabúes y pautas de pensamiento condicionadas. Para cumplir este programa, el ""teatro de autor"" les fue insuficiente. Si al comienzo sus montajes se basaban en la mezcla de obras de distintos escritores, en el ensamblaje de escenas y parlamentos de Ibsen, Hölderlin, Brecht y Esquilo, posteriormente los miembros de la compañía generaron sus propios textos, que muchas veces no ocupaban más que un par de páginas. Este método de trabajo excluiría a una parte significativa de los dramaturgos del escenario, y generaría una corriente teatral (Teatro Radical) que tuvo cientos de exponentes en todo el mundo, sobre"
88,Esquilo,"Falcó Martí, Ruth: La arqueología del género: espacios de mujeres, mujeres con espacio. Alicante: Centro de Estudios sobre la Mujer, 2003.","Falcó Martí, Ruth","La arqueología del género: espacios de mujeres, mujeres con espacio",2003,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",España,,Académico,Trabajo de investigación becado por el Centro de Estudios de la Mujer de la Universidad de Alicante,"Victoria Sau, en su obra ""Diccionario ideológico feminista"", dice que los llamados Padres del Patriarcado, construyeron la feminidad con aquellas partes para los que ellos no eran aptos, como por ejemplo, la maternidad (SAU, 2001, 100-101). También recoge el discurso de Apolo en Las Euménides de Esquilo, en donde se define a las madres como: ""[...] mujeres porteadoras, úteros extracorporales de los hombres, redomas del laboratorio masculino dónde ellos deciden sobre la vida y sobre la muerte"" (SAU, 2001, 169). Partiendo de esta definición, la tesis de Victoria Sau plantea que la maternidad"
6,Esquilo,"Adame Hernández, Domingo: Teatros y teatralidades en México: siglo XX. México D. F.: Ediciones AMIT, 2004.","Adame Hernández, Domingo",Teatros y teatralidades en México: siglo XX,2004,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,,"El Instituto Cultural Helénico se propuso desde sus orígenes, en 1958, el rescate de la ""cultura clásica"" a partir de la traducción de los textos de Esquilo, Sófocles, Eurípides, Platón y Aristóteles, entre otros. Las universidades y centros de educación tendrían acceso a los textos al mismo tiempo que el Instituto contaba con el material para el montaje de obras clásicas. En los primeros años de su funcionamiento formó un repertorio con Hipólito, Medea, Electra e Ifigenia en"
6,Esquilo,"Adame Hernández, Domingo: Teatros y teatralidades en México: siglo XX. México D. F.: Ediciones AMIT, 2004.","Adame Hernández, Domingo",Teatros y teatralidades en México: siglo XX,2004,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,,"De sus investigaciones han resultado espectáculos como Prometeo basado en Esquilo (Casa del Lago, 1978), Trufaldino, servidor de dos patrones de Goldoni (en barrios de la Ciudad de México, 1979) Los rubios basado en La estrella de Sevilla de Lope de Vega (Teatro Juan Ruiz de Alarcón de la UNAM, 1989), además de sus trabajos con grupos de teatro indígena y campesino."
151,Esquilo,"Hernández Garrido, Raúl: Los surcos de la lluvia. Algunas reflexiones sobre experiencias en la escritura teatral contemporánea. Alicante: Biblioteca Virtual Miguel de Cervantes, 2004.","Hernández Garrido, Raúl",Los surcos de la lluvia. Algunas reflexiones sobre experiencias en la escritura teatral contemporánea,2004,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,,"diálogos. Para operar sobre esa diferenciación hay que entrar en profundidad sobre la cuestión de la funcionalidad que este tiene en la tragedia. El Coro es lo más íntimo y lo más externo a la trama. Se personifica en figuras que están directamente implicadas en los sucesos que en ella acontecen. Así, en el Agamenón de Esquilo el Coro está formado por los viejos que por razón de su edad, imposibilitados para la guerra, se han visto forzados a seguir en Argos. Desde esta posición se relaciona directamente con la acción, y así habla a los personajes de la tragedia: Clitemnestra, Agamenón, Egisto. Y siente zozobra tanto por el"
151,Esquilo,"Hernández Garrido, Raúl: Los surcos de la lluvia. Algunas reflexiones sobre experiencias en la escritura teatral contemporánea. Alicante: Biblioteca Virtual Miguel de Cervantes, 2004.","Hernández Garrido, Raúl",Los surcos de la lluvia. Algunas reflexiones sobre experiencias en la escritura teatral contemporánea,2004,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,,"En la tragedia griega los héroes dialogan con un coro encabezado por el corifeo. Los actores se restringen en Esquilo a dos, aumentando a tres en Sófocles y Eurípides. En Los restos Fedra se reducen los personajes del relato clásico a sus protagonistas, Fedra e Hipólito. El personaje de Teseo se vive como ausente y el resto es incorporado por el Coro, que también amplifica y convierte en real el miedo, la angustia"
334,Esquilo,"Sánchez, Carmen: Arte y erotismo en el mundo clásico. Madrid: Ediciones Siruela, 2005.","Sánchez, Carmen",Arte y erotismo en el mundo clásico,2005,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,,"La falocracia griega llega al colmo cuando es capaz de afirmar que los hijos sólo lo son del padre y no de la madre, y al concebir una medicina en la que el remedio para los males de una mujer, el fármaco de lo femenino, es un hombre. Esquilo pone en boca de Apolo: «la que es llamada la madre no es el origen de su vástago, sino sólo la que cuida del embrión recién sembrado. El macho –el que cabalga– lo engendró. La hembra, una extraña, guarda al hijo de una extraña si algún dios no lo"
304,Esquilo,"Romera Castillo, José: «I. Sesiones plenarias: Sobre teatro (musical) y globalización en España». Romera Castillo, José [ed.]: Tendencias escénicas al inicio del siglo XXI. Madrid: Visor Libros, 2006.","Romera Castillo, José [ed.]",Tendencias escénicas al inicio del siglo XXI,2006,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",España,,Académico,"Actas del XV Seminario Internacional del Centro de Investigación de Semiótica Literaria, Teatral y Nuevas Tecnologías, Madrid, UNED, 27 al 29 de junio de 2005",", odio, etc.) y saber exponerlos con técnicas y tácticas de bella y articulada forma, han sido llevadas a los escenarios de todo el universo. Buena prueba de ello nos las ofrece la historia del teatro -si seguimos fijándonos en la cultura occidental- desde los clásicos dramaturgos griegos (los trágicos Esquilo y La Orestíada; Sófocles con Antígona y Edipo rey; Eurípides con Medea; y los comediógrafos Aristófanes con Lisístrata; Menandro, etc.) y romanos (Plauto con su Anfitrión; Terencio con su Andria; Séneca con Fedra), pasando por Shakespeare en Inglaterra; Corneille, Racine y Molière en Francia; los españoles"
27,Esquilo,"Bercini, Reyes: El cine y la estética cambiante. México D. F.: UNAM, Centro Universitario de Estudios Cinematográficos: Direción General de Publicaciones y Fomento Editorial, 2008.","Bercini, Reyes",El cine y la estética cambiante,2008,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,,"Es a partir de esta obra fundacional que la manera de componer dramáticamente se establece como un canon occidental. Contrariamente a lo que pueda pensarse, no es Aristóteles quien da estas prescripciones como reglas inamovibles durante siglos, sino los creadores de la épica y la tragedia quienes a través de su arte las elaboran: Homero, Esquilo, Eurípides y Sófocles, principalmente, guían al Estagirita de lo que hasta nuestra época se toma al pie de la letra (independientemente de la puesta al día por los teóricos estadunidenses y franceses) para elaborar obras de teatro, novelas, cuentos y guiones cinematográficos. Según Carmen Trueba: «La dificultad para"
76,Esquilo,"Dubatti, Jorge: Teatro comparado, cartografía teatral. México D. F.: Paso de Gato, 2008.","Dubatti, Jorge","Teatro comparado, cartografía teatral",2008,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Argentina,Río de la Plata,Académico,,se puede distinguir qué elementos de un teatro nacional entablan relación con otro teatro nacional. Casos: la circulación y recepción del teatro de Henrik Ibsen en la Argentina; el intertexto de Luigi Pirandello en la dramaturgia de Armando Discépolo; la construcción de imagen de Estados Unidos en el drama Sallinger del francés Bernard-Marie Koltés; la traducción de Esquilo en Canadá; la producción de los exiliados argentinos en Italia durante la dictadura.
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"Jerjes partió rumbo a la batalla naval de Salamina (480 a. C.) con mil naves y ""todo un ejército"", según la dramaturgia de Esquilo Los persas, y retornó a su palacio en Susa, capital de Persia, solitario, con su indumentaria palatina desgarrada, la mirada pletórica de una memoria de desapariciones, un arco y un carcaj vacío:."
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"persa, en él se hunde y se desintegra y origina el paisaje ruinoso. En el discurso del mensajero -relatores por excelencia de diversas tipologías de post-catástrofe en las tragedias griegas- que es testigo superviviente de la batalla junto a Jerjes y escasos hombres, queda concentrada la historia del casus belli, en la que Esquilo participó, y a la que Herodoto dedicó gran parte de sus libros. Los persas es una escritura del desastre, porque su disposición se cuenta en la posteridad a la devastación a manera de remembranza de lo devastado. El escenario que queda después se forma de sensaciones que surgen a partir de los tropos, en los que se condensan"
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,", unifica en un momento dado a la víctima y al culpable (cuyo ejemplo climático lo representa la guerra atómica, pues con ella se aniquila también el agresor). Pensemos que las transgresiones de los héroes trágicos, suelen arrastrar el padecimiento en colectivo: pagan justos por infractores. En la época en la que Esquilo escribió Los persas (472 a. C.), el pensamiento mitológico apenas comenzaba a racionalizarse, y aún la creencia en la desgracia por influjo de un poder sobrenatural colocaba al ""culpable"" en una región confusa por la unión indestructible en la que estaban integradas las responsabilidades: el ser respecto al devenir de sus actos"
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"las posiciones sociales y el restablecimiento de las relaciones sobre una superficie homogénea resistente por el rango primario de lo humano. En Los persas no hay ningún parlamento del protagonista en el que realice la anagnórisis (reconocimiento del error trágico), en comparación con la mayoría de las tragedias griegas clásicas. ¿Será porque Esquilo escribió el desastre desde la visión de los vencidos y no quería mostrar al público griego la purificación del enemigo? ¿Será por la inmadurez de las formas, o por abandonar al héroe en el sí sin reservas de la sobreabundancia dionisíaca, privado de su compensación apolínea? Advierte Nietzsche:. Jerjes dijo"
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,"las formas, o por abandonar al héroe en el sí sin reservas de la sobreabundancia dionisíaca, privado de su compensación apolínea? Advierte Nietzsche:. Jerjes dijo sí a su espíritu bélico y mandó construir un trono en la cima de una elevada colina frente al mar. Miraba la playa, contemplaba su fortaleza. Esquilo escribió de este mirador como si fuera una atalaya del héroe que, complacido en su moral ascendiente, la construyó con el fin de tener un panóptico de la ofensiva, mismo que pasaría a ser set de las lamentaciones después de la catástrofe, debido a la visión inesperada de su derrota. Herodoto, en su libro"
168,Esquilo,"Larios Ruiz, Shaday: Escenarios post-catástrofe: Filosofía escénica del desastre. Guadalajara: Paso de Gato, 2010.","Larios Ruiz, Shaday",Escenarios post-catástrofe: Filosofía escénica del desastre,2010,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",México,México y Centroamérica,Académico,Premio Internacional de Ensayo Teatral 2010. Publicado en el nº 19 de Cuadernos de Ensayo Teatral,": la abundancia y la nada, entrelazadas en un atisbo. De esto no hay escapatoria (fatum) y con muchas menos posibilidades en quien mira hacia lo alto y gusta de mirar desde lo alto, pues le espera una caída, si se es consecuente con el ritmo que preconizaban los filósofos milesios. No obstante, Esquilo plantea en la obra otro símbolo del fin de los ciclos, que nos sitúa ya en lo sucesivo, la distensión del tiempo; la catástrofe ha terminado aunque estemos en el mismo día (sabemos que las catástrofes en esta dramaturgia clásica tienen por ley ser muy veloces): Jerjes con el carcaj vacío,"
46,Esquilo,"Capriles M., Áxel: Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden. Caracas: Taurus, 2011.","Capriles M., Áxel","Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden",2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Venezuela,Caribe continental,Académico,,"griego al desarrollo y evolución de la consciencia y uno de los principales logros de la civilización occidental. Implicó el paso de las nociones arcaicas y tribales de culpa heredada al concepto de justicia. Una de las más acabadas descripciones de este proceso civilizador es la Orestíada, la gran trilogía del poeta trágico griego Esquilo. Los griegos de la edad homérica contaban con espíritus de la venganza parecidos a Kanaima, las Erinias, conocidas también como las Furias. Eran divinidades pavorosas y espectrales, mujeres negras y aladas, con serpientes venenosas enroscadas en sus cabezas, que surgían de las profundidades por conjuro de los ofendidos para vengar las deudas de"
46,Esquilo,"Capriles M., Áxel: Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden. Caracas: Taurus, 2011.","Capriles M., Áxel","Las fantasías de Juan Bimba: Mitos que nos dominan, estereotipos que nos confunden",2011,Primera edición,No ficción,Escrito,Libro,"Ciencias sociales, creencias y pensamiento",Venezuela,Caribe continental,Académico,,"Kanaima, las Erinias, conocidas también como las Furias. Eran divinidades pavorosas y espectrales, mujeres negras y aladas, con serpientes venenosas enroscadas en sus cabezas, que surgían de las profundidades por conjuro de los ofendidos para vengar las deudas de sangre, los crímenes y las injusticias. Hacia el final de la tragedia de Esquilo, esas fuerzas oscuras del castigo se convierten en las Euménides, las Bondadosas, y dan paso al estado de justicia. La Orestíada es una parábola sobre el progreso humano, sobre el tránsito de la violencia y del instinto a la razón, de la venganza de sangre al modelo de la justicia"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,", no se trata de atentar contra la historia, sino de ver otras opciones para interpretarla, vivenciarla, narrarla, actuarla y gozarla. En cuanto a las influencias, ¿qué otra cosa pueden ser sino la capacidad que tienen los grandes creadores de vivir a través de nosotros en el presente? Cuando hablamos de Esquilo, Shakespeare, Lope de Vega, Calderón de la Barca, Buenaventura, Brecht, Chejov, son ellos los que hablan por medio de nuestras palabras, actos, puestas, sentimientos y emociones. En nosotros está la capacidad de negarlos, manosearlos, hacerlos intocables idolatrándolos o transformarlos reinterpretándolos, para que pertenezcan al"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,El festín de Esquilo o Memorias del Poeta Insepulto
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Una alternativa interesante en el teatro poshistórico es la de tomar la vida de un personaje considerado como clásico y narrar los acontecimientos que se quieren ocultar de su vida, o que son relevantes o que para los historiadores no tiene ninguna trascendencia. Es el caso de Esquilo, del cual oímos hablar en el colegio o en la escuela; lo nombran innumerables veces en los programas culturales de radio y televisión. El famoso dramaturgo griego es considerado un icono de la literatura universal y en todas partes se le reivindica como escritor de cualidades incomparables. Por ello, es justo querer saber cómo"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"En diversas biografías se pueden encontrar varias de las facetas de la vida de Esquilo: padre incuestionable de la tragedia, participante en numerosas guerras, el hombre libre que provenía de una familia pudiente. Acerca de su vida es muy poco o casi nada lo que se dice con propiedad y sobre algunos sucesos, las versiones son tan disímiles que crean confusión. Por ejemplo, de las múltiples descripciones que hay"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"que crean confusión. Por ejemplo, de las múltiples descripciones que hay sobre su muerte, ¿cuál es la verdadera?, ese será un misterio que nunca se podrá clarificar. Pero retomemos una sola de ellas para desmitificar al héroe, para relacionarlo con la incertidumbre. Dicen algunos historiadores, que el célebre Esquilo caminaba por los bosques sicilianos, cuando un objeto extraño caído del cielo golpeó su cabeza; se trataba de una tortuga que un águila había dejado caer para romperla y devorarla. Verdad o no, este hecho no es despreciable en la vida del poeta, por el contrario lo reivindica, lo hace"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"una tortuga que un águila había dejado caer para romperla y devorarla. Verdad o no, este hecho no es despreciable en la vida del poeta, por el contrario lo reivindica, lo hace parte de un mundo verosímil, como lo es la tragedia misma. Claro, algunos prefieren creer y pensar que Esquilo murió como un gran héroe combatiendo en una guerra."
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Es decir, a Esquilo le podemos acomodar sin reparos el título de ""padre de la tragedia"", pero no sabemos cómo era su cotidianidad y por qué comenzó a escribir. Naturalmente antes de él existieron otros que escribían y representaban tragedias, pero fue la historia la que se encargó de mostrarlo como el iniciador, como el responsable,"
17,Esquilo,"Araque Osorio, Carlos: Dramaturgia en diferencia: teatro poshistórico. Bogotá: Universidad Distrital Francisco José de Caldas, 2011.","Araque Osorio, Carlos",Dramaturgia en diferencia: teatro poshistórico,2011,Primera edición,No ficción,Escrito,Libro,"Artes, cultura y espectáculos",Colombia,Caribe continental,Académico,,"Esquilo es necesario para el teatro y la literatura universal, y sin embargo es un gran perdedor y nos convierte en perdedores a todos; solo conocemos de él siete de sus tragedias y unos cuantos trozos de otras; pero, ¿cuántas escribió, cuántas le fueron negadas, cuántas desaparecieron, cuántas fueron prohibidas en las diferentes épocas"
